artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored)
['Idris Muhammad'],[90389],0.894,0.521,0.91,126.805,-7.048,1,4,0.5,0.772,0.068,0.0847,0,273067,33,1977,1977,Camby Bolongo
['Idris Muhammad'],[90389],0.561,0.462,0.317,123.392,-12.944,1,9,0.481,0.944,0.117,0.0285,0,426600,20,1974,1974,The Saddest Thing
['Idris Muhammad'],[90389],0.333,0.412,0.234,151.256,-9.872,0,7,0.21,0.741,0.0803,0.0264,0,257907,30,1977,1977,Moon Hymn
['Idris Muhammad'],[90389],0.755,0.842,0.798,123.203,-7.293,0,2,0.388,0.541,0.105,0.129,0,516587,58,1977,1977,Could Heaven Ever Be Like This
['Idris Muhammad'],[90389],0.526,0.574,0.51,156.632,-9.268,0,10,0.0609,0.465,0.111,0.0432,0,639600,37,1974,1974,Loran's Dance
['Idris Muhammad'],[90389],0.462,0.571,0.575,81.858,-10.858,0,2,0.0419,0.0995,0.0675,0.0327,0,561627,33,1974,1974,Piece of Mind
['Idris Muhammad'],[90389],0.78,0.707,0.932,114.765,-7.951,0,9,0.165,0.168,0.0975,0.0379,0,409587,43,1977,1977,Turn This **** Out
['Idris Muhammad'],[90389],0.476,0.755,0.617,163.139,-7.328,0,11,0.00857,0.614,0.0902,0.0515,0,424160,26,1974,1974,Power of Soul
['Iggy Pop'],[926548],0.394,0.499,0.275,127.829,-6.653,0,2,0.142,0.000124,0.118,0.0332,0,415842,35,1977,8/29/1977,Turn ****
['Iggy Pop'],[926548],0.389,0.435,0.365,117.665,-9.839,1,10,0.562,0.00328,0.133,0.0299,0,205722,34,1977,3/18/1977,Baby
['Iggy Pop'],[926548],0.536,0.819,0.523,138.343,-13.512,0,9,0.000279,0.0941,0.326,0.033,0,268533,38,1986,10/27/1986,Cry For Love
['Iggy Pop'],[926548],0.41,0.594,0.09,131.45,-8.782,1,0,0.222,0.0223,0.403,0.0468,0,507781,33,1977,3/18/1977,**** Production
['Iggy Pop'],[926548],0.546,0.451,0.162,79.929,-8.271,1,6,0.231,0.00097,0.104,0.027,0,180260,32,1977,3/18/1977,Tiny *****
['Iggy Pop'],[926548],0.53,0.877,0.437,145.617,-5.14,0,4,0.0216,0.05,0.107,0.0322,0,248693,24,1979,1979,**** ****
['Iggy Pop'],[926548],0.245,0.938,0.687,109.543,-6.875,0,4,0.353,0.171,0.323,0.0427,1,256658,33,1978,1/1/1978,"I Wanna Be Your *** - Live From The Aragon, Chicago, IL / ****"
['Iggy Pop'],[926548],0.55,0.711,0.901,129.516,-8.184,0,11,0.016,0.0131,0.278,0.0349,0,168893,26,1979,9/1/1979,I'm Bored
['Iggy Pop'],[926548],0.498,0.889,0.696,134.88,-5.413,1,0,0.0947,1.62E-06,0.733,0.0546,0,283360,72,1977,8/29/1977,The *********
['Iggy Pop'],[926548],0.383,0.97,0.62,101.603,-5.638,1,9,0.0276,0,0.0942,0.0435,0,313926,69,1977,8/29/1977,**** For Life
['Iggy Pop'],[926548],0.59,0.851,0.968,146.213,-11.754,1,4,0.0174,0.0975,0.154,0.0297,0,218307,62,1986,10/27/1986,Real Wild Child (Wild One)
['Iggy Pop'],[926548],0.376,0.633,0.611,138.593,-9.817,1,0,0.125,0.378,0.0648,0.0493,0,255832,53,1977,3/18/1977,*************
['Iggy Pop'],[926548],0.624,0.585,0.646,144.251,-10.812,1,7,0.0414,2.08E-05,0.0467,0.03,0,253493,60,1990,6/1/1990,Candy
['Iggy Pop'],[926548],0.574,0.823,0.8,123.406,-6.257,0,1,0.224,0.444,0.0742,0.0969,0,392160,43,1977,8/29/1977,Fall In Love With Me
['Iggy Pop'],[926548],0.513,0.655,0.736,108.712,-7.499,1,0,0.0756,0.0323,0.246,0.0428,0,260031,42,1977,3/18/1977,Sister ********
['Iggy Pop'],[926548],0.569,0.8,0.859,129.507,-6.043,0,11,0.0729,0.0184,0.319,0.0426,0,167560,39,1979,1979,I'm Bored
['Iggy Pop'],[926548],0.477,0.893,0.652,92.017,-4.422,0,8,0.338,0.537,0.164,0.0346,0,221374,39,1977,8/29/1977,**** Weird Sin
['Iggy Pop'],[926548],0.275,0.762,0.607,111.894,-4.438,0,11,0.0178,0.000311,0.0503,0.041,0,219831,40,1977,8/29/1977,*******
['Iggy Pop'],[926548],0.401,0.857,0.417,124.38,-6.671,0,3,0.000191,0.252,0.387,0.0482,0,308928,39,1977,3/18/1977,China ****
['Iggy Pop'],[926548],0.517,0.929,0.571,124.856,-5.946,1,4,0.25,0.484,0.767,0.0673,0,146599,38,1977,8/29/1977,Sixteen
['Iggy Pop'],[926548],0.219,0.763,0.559,158.208,-6.703,1,7,0.154,0.934,0.17,0.0392,0,433358,37,1977,3/18/1977,Dum Dum Boys
['Iggy Pop'],[926548],0.595,0.431,0.339,129.654,-10.443,1,0,0.0087,0.124,0.105,0.0457,0,291600,34,1979,9/1/1979,The Endless Sea
['Iggy Pop'],[926548],0.464,0.973,0.484,132.81,-5.417,1,0,0.108,0,0.199,0.0681,0,205281,36,1977,8/29/1977,Neighborhood Threat
['Iggy Pop'],[926548],0.287,0.572,0.23,131.5,-7.618,1,9,0.0118,0.00425,0.151,0.0467,0,174579,37,1977,3/18/1977,Funtime
['Iggy Pop'],[926548],0.381,0.917,0.692,114.949,-5.816,1,2,0.0791,0,0.0886,0.0669,0,265582,35,1977,8/29/1977,Success
['Ike & Tina Turner'],[94224],0.576,0.441,0.77,128.188,-8.993,1,7,0.56,0.000224,0.32,0.0372,0,172253,21,1963,7/30/1963,A Fool In Love
['Ike & Tina Turner'],[94224],0.362,0.683,0.43,80.738,-7.301,1,3,0.452,4.54E-05,0.124,0.0392,0,220467,40,1991,1/1/1991,River **** - Mountain High - Remastered Version ****
['Ike & Tina Turner'],[94224],0.69,0.69,0.936,108.037,-7.465,1,0,0.745,6.34E-06,0.116,0.103,0,183347,17,1963,2/16/1963,It's Gonna Work Out Fine
['Ike & Tina Turner'],[94224],0.657,0.479,0.82,137.582,-9.124,1,6,0.843,0.000354,0.108,0.039,0,135147,11,1960,1/1/1960,I'm Jealous
['Ike & Tina Turner'],[94224],0.622,0.886,0.921,153.079,-5.846,1,2,0.089,0.153,0.0292,0.0322,0,181533,56,2008,9/30/2008,Nutbush City Limits
['Ike & Tina Turner'],[94224],0.689,0.465,0.698,109.922,-8.246,0,10,0.707,0.0058,0.0835,0.0386,0,227693,10,1960,1/1/1960,Chances Are
['Ike & Tina Turner'],[94224],0.285,0.638,0.328,78.994,-6.85,1,5,0.931,0.00905,0.207,0.0367,0,179773,21,1966,1/1/1966,A Love Like Yours (Don't Come Knocking Every Day)
['Ike & Tina Turner'],[94224],0.698,0.338,0.595,83.993,-11.517,1,9,0.793,0,0.161,0.296,0,156667,9,1960,1/1/1960,A Letter From Tina
['Ike & Tina Turner'],[94224],0.32,0.887,0.409,137.999,-4.569,1,0,0.838,2.72E-05,0.185,0.0444,0,175280,21,1966,1/1/1966,Save The Last Dance For Me
['Ike & Tina Turner'],[94224],0.775,0.688,0.93,94.143,-12.959,1,3,0.224,0.0411,0.117,0.0699,0,158508,24,1969,1/17/1969,Bold Soul Sister
['Ike & Tina Turner'],[94224],0.788,0.584,0.758,126.357,-8.852,1,2,0.274,0.286,0.128,0.0315,0,185067,27,1970,4/19/1970,Get Back
['Ike & Tina Turner'],[94224],0.695,0.54,0.983,112.053,-12.647,1,1,0.362,0.0423,0.0767,0.0456,0,189000,30,1991,1/1/1991,**** Tonk Women - Live
['Ike & Tina Turner'],[94224],0.735,0.798,0.934,110,-5.194,0,7,0.888,0.000396,0.161,0.0528,0,220627,17,1966,1/1/1966,I Idolize You
['Ike & Tina Turner'],[94224],0.615,0.479,0.788,127.04,-8.429,1,7,0.588,0.000277,0.272,0.0644,0,160627,44,1960,1/1/1960,A Fool In Love - Edit
['Ike & Tina Turner'],[94224],0.389,0.745,0.271,83.037,-6.998,1,3,0.777,0.00159,0.143,0.0384,0,214880,58,1966,1/1/1966,River **** - Mountain High
['Ike & Tina Turner'],[94224],0.743,0.398,0.833,118.568,-8.328,0,2,0.808,0,0.106,0.048,0,170827,35,1960,1/1/1960,I Idolize You
['Ike & Tina Turner'],[94224],0.599,0.46,0.715,96.429,-10.729,1,2,0.686,3.65E-05,0.15,0.152,0,297613,52,1970,4/19/1970,Proud Mary
['Ike & Tina Turner'],[94224],0.457,0.556,0.615,170.827,-9.588,1,5,0.269,0.000302,0.112,0.184,0,215987,42,1970,4/19/1970,Workin' Together
['Ike & Tina Turner'],[94224],0.726,0.81,0.868,153.452,-12.663,1,5,0.0473,0.155,0.4,0.0653,0,170667,36,1988,1/1/1988,Shake
['Ike & Tina Turner'],[94224],0.753,0.762,0.945,76.282,-11.589,1,7,0.109,0.832,0.0264,0.0298,0,178893,53,1991,1/1/1991,Nutbush City Limits - Remastered
['Ike & Tina Turner'],[94224],0.611,0.396,0.754,99.71,-13.741,1,2,0.495,1.40E-06,0.065,0.178,0,297133,50,1991,1/1/1991,Proud Mary
['Ike & Tina Turner'],[94224],0.433,0.667,0.854,85.883,-8.707,1,8,0.301,0,0.534,0.0802,0,169693,44,1970,9/4/1970,"Son Of A Preacher Man - Live From Madison Square Garden, New *********"
['Ike & Tina Turner'],[94224],0.549,0.866,0.83,156.546,-11.301,0,10,0.148,4.32E-05,0.1,0.0513,0,237533,51,1996,1996,River ***** Mountain High - Rerecorded
['Ike & Tina Turner'],[94224],0.621,0.972,0.866,155.113,-3.791,1,8,0.472,0.000585,0.195,0.0724,0,244160,59,2008,9/30/2008,River **** - Mountain High
['Ike & Tina Turner'],[94224],0.666,0.569,0.743,88.135,-13.856,1,8,0.155,2.44E-05,0.386,0.116,0,207200,43,1991,1/1/1991,River ***** Mountain High
['Ike Quebec'],[82037],0.438,0.129,0.364,109.546,-12.626,1,3,0.943,0.816,0.315,0.0405,0,375095,13,1961,1961,It Might As Well Be Spring - Rudy Van Gelder ************ Digital Remaster
['Ike Quebec'],[82037],0.563,0.206,0.362,92.261,-11.157,0,0,0.878,0.042,0.11,0.0382,0,363267,11,1961,1961,"Easy, Don't Hurt - Rudy Van Gelder ************ Digital Remaster"
['Ike Quebec'],[82037],0.464,0.129,0.237,104.655,-12.17,1,5,0.941,0.835,0.102,0.0378,0,353013,9,1961,1961,Lover Man - Rudy Van Gelder ************ Digital Remaster
['Ikon'],[72861],0.806,0.707,0.746,118.011,-4.623,1,7,0.331,0,0.294,0.0307,0,209648,73,2018,1/25/2018,LOVE SCENARIO
"['Il Divo', 'Céline Dion']","[71636, 186185]",0.163,0.52,0.0715,179.302,-5.541,1,9,0.634,0.0212,0.14,0.0324,0,240293,44,2005,10/31/2005,I Believe in You (Je crois en toi)
['Ill Niño'],[87741],0.531,0.983,0.474,100.89,-3.039,1,5,4.84E-05,0.0417,0.437,0.0522,0,196853,47,2003,9/22/2003,How Can I Live
['Ill Niño'],[87741],0.516,0.945,0.101,174.756,-4.202,1,7,0.000602,0.0683,0.0841,0.0979,1,210533,52,2001,9/10/2001,I Am Loco
['Illinois Jacquet'],[770629],0.604,0.154,0.371,104.49,-16.562,1,5,0.797,0.503,0.106,0.0517,0,356347,14,1957,1/1/1957,Have You Met Miss Jones?
['Illinois Jacquet'],[770629],0.495,0.209,0.662,153.384,-15.575,1,7,0.426,0,0.0795,0.0824,0,376960,13,1957,1/1/1957,Las Vegas *****
['Illinois Jacquet'],[770629],0.44,0.329,0.667,169.39,-12.908,0,5,0.572,0.0351,0.145,0.0647,0,344667,11,1957,1/1/1957,Lullaby Of The Leaves
['Illinois Jacquet'],[770629],0.64,0.12,0.384,105.389,-16.763,0,5,0.834,0.038,0.156,0.0414,0,402787,11,1957,1/1/1957,Can't We Be Friends?
['Illinois Jacquet'],[770629],0.762,0.153,0.553,126.901,-14.547,1,0,0.741,0.248,0.0926,0.0505,0,164973,30,1994,1/1/1994,Port Of Rico
['Illinois Jacquet'],[770629],0.516,0.0584,0.164,62.652,-17.843,0,5,0.921,0.0215,0.154,0.0351,0,271920,37,1957,1/1/1957,Harlem Nocturne
"['Imagine Dragons', 'Ty Dolla $ign']","[2040645, 2659130]",0.502,0.786,0.739,169.021,-4.378,0,9,0.255,0,0.65,0.317,1,243491,77,2016,6/24/2016,"****** for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X ************"
"['Imagine Dragons', 'Ty Dolla $ign']","[2040645, 2659130]",0.502,0.786,0.739,169.021,-4.378,0,9,0.255,0,0.65,0.317,1,243491,68,2016,8/5/2016,"****** for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X ************"
['Imagine Dragons'],[2040645],0.552,0.76,0.338,104.957,-6.861,0,11,0.00713,0.0113,0.313,0.0367,0,232333,54,2014,9/18/2014,Shots
['Imagine Dragons'],[2040645],0.301,0.672,0.384,169.497,-4.497,1,2,0.28,3.10E-05,0.0609,0.0623,0,230289,71,2017,6/23/2017,Next To Me
['Imagine Dragons'],[2040645],0.613,0.833,0.537,125.025,-4.694,1,4,0.000328,0.00069,0.0765,0.0365,0,232240,48,2012,9/4/2012,Hear Me
['Imagine Dragons'],[2040645],0.267,0.79,0.0623,108.033,-7.226,1,0,0.12,4.59E-05,0.635,0.0472,0,536080,47,2012,9/4/2012,Nothing Left To Say / Rocks
['Imagine Dragons'],[2040645],0.774,0.553,0.514,102.055,-6.815,1,9,0.379,0,0.739,0.0823,0,303434,65,2015,4/20/2015,Blank *********** By Me - Live From ******* London
['Imagine Dragons'],[2040645],0.447,0.74,0.102,93.759,-6.607,1,3,0.0122,0.000228,0.0958,0.0475,0,231720,68,2017,6/23/2017,Rise Up
['Imagine Dragons'],[2040645],0.455,0.858,0.479,141.957,-4.221,0,0,0.00262,0,0.201,0.044,0,196933,47,2012,9/4/2012,Round And Round
['Imagine Dragons'],[2040645],0.439,0.681,0.3,168.082,-5.516,1,0,0.101,0.000232,0.395,0.15,0,251284,65,2017,12/20/2017,Thunder / Young Dumb & Broke (with Khalid) - Medley
['Imagine Dragons'],[2040645],0.299,0.754,0.295,169.373,-4.078,0,5,0.0195,1.30E-06,0.103,0.0732,0,221053,50,2012,9/4/2012,Bleeding Out
['Imagine Dragons'],[2040645],0.545,0.607,0.235,76.987,-6.778,1,1,0.513,1.33E-06,0.207,0.0356,0,230013,49,2014,9/18/2014,Polaroid
['Imagine Dragons'],[2040645],0.462,0.387,0.0428,122.698,-7.401,1,0,0.567,0,0.164,0.0292,0,261080,68,2016,6/3/2016,Not Today
['Imagine Dragons'],[2040645],0.596,0.814,0.519,108.51,-6.226,1,7,0.113,0.0195,0.112,0.0392,0,175333,45,2012,9/4/2012,My Fault
['Imagine Dragons'],[2040645],0.424,0.603,0.258,155.319,-6.832,1,1,0.514,1.84E-06,0.238,0.0495,0,230013,53,2015,10/30/2015,Polaroid
['Imagine Dragons'],[2040645],0.639,0.641,0.0725,120.927,-7.423,1,2,0.0066,9.91E-06,0.185,0.0609,0,190120,66,2017,6/23/2017,I Don’t Know Why
['Imagine Dragons'],[2040645],0.561,0.69,0.567,94.992,-4.813,1,0,0.000816,5.01E-06,0.118,0.0258,0,240067,45,2012,9/4/2012,Selene
['Imagine Dragons'],[2040645],0.379,0.396,0.407,138.36,-11.247,0,2,0.86,1.21E-05,0.118,0.0292,0,148200,52,2015,10/30/2015,Release
['Imagine Dragons'],[2040645],0.638,0.679,0.596,81.045,-5.278,1,4,0.0016,0.00655,0.121,0.0425,0,181880,67,2018,11/9/2018,Machine
['Imagine Dragons'],[2040645],0.649,0.517,0.35,119.997,-7.428,0,1,0.0146,1.63E-06,0.145,0.0297,0,219440,73,2018,11/9/2018,Birds
['Imagine Dragons'],[2040645],0.445,0.599,0.417,139.775,-6.824,1,0,0.0508,4.26E-05,0.178,0.0298,0,215533,45,2012,9/4/2012,Every *****
['Imagine Dragons'],[2040645],0.685,0.831,0.57,99.983,-4.568,1,7,0.0038,6.20E-05,0.124,0.042,0,206707,44,2012,9/4/2012,********
['Imagine Dragons'],[2040645],0.567,0.543,0.0899,113.034,-7.736,1,0,0.00309,0.0758,0.163,0.0313,0,272680,44,2012,9/4/2012,America
['Imagine Dragons'],[2040645],0.516,0.768,0.204,115.005,-4.964,1,9,0.00852,8.49E-06,0.136,0.0362,0,241427,45,2012,9/4/2012,*********
['Imagine Dragons'],[2040645],0.528,0.687,0.423,142.605,-5.954,0,2,0.144,0,0.251,0.0532,0,230227,53,2015,10/30/2015,I’m So Sorry
['Imagine Dragons'],[2040645],0.401,0.567,0.362,171.059,-9.131,1,10,0.171,0.00859,0.103,0.0355,0,217973,51,2015,10/30/2015,Second Chances
['Imagine Dragons'],[2040645],0.545,0.659,0.599,108.04,-8.18,1,1,0.367,0.00111,0.415,0.0394,0,192707,51,2015,10/30/2015,I Bet My Life
['Imagine Dragons'],[2040645],0.483,0.907,0.296,96.014,-7.015,1,8,0.00183,0.0509,0.152,0.0413,0,221560,64,2017,6/23/2017,Mouth Of The River
['Imagine Dragons'],[2040645],0.328,0.674,0.129,177.007,-7.488,1,7,0.00767,0.0398,0.29,0.105,0,262600,64,2017,6/23/2017,I’ll Make It Up To You
['Imagine Dragons'],[2040645],0.505,0.71,0.428,89.938,-3.015,1,3,0.19,0.00025,0.329,0.0321,0,175200,73,2012,9/4/2012,Demons
['Imagine Dragons'],[2040645],0.448,0.784,0.236,136.245,-3.686,1,9,0.106,0.000108,0.668,0.0627,0,186813,72,2012,9/4/2012,Radioactive
['Imagine Dragons'],[2040645],0.656,0.884,0.86,105.009,-4.748,1,2,0.0162,0,0.145,0.0372,0,237987,69,2012,9/4/2012,It's Time
['Imagine Dragons'],[2040645],0.635,0.926,0.761,100.048,-5.589,1,0,0.0893,4.53E-06,0.0928,0.151,0,189840,66,2012,9/4/2012,On Top Of The World
['Imagine Dragons'],[2040645],0.776,0.78,0.666,124.949,-4.374,0,10,0.0622,0,0.081,0.128,0,204347,87,2017,6/23/2017,Believer
['Imagine Dragons'],[2040645],0.605,0.822,0.288,167.997,-4.833,1,0,0.00671,0.134,0.147,0.0438,0,187147,84,2017,6/23/2017,Thunder
['Imagine Dragons'],[2040645],0.672,0.655,0.556,134.945,-5.021,0,10,0.0362,0,0.117,0.0311,0,201240,80,2017,6/23/2017,Whatever It Takes
['Imagine Dragons'],[2040645],0.365,0.851,0.309,78.068,-6.238,0,4,0.0964,0.003,0.238,0.065,0,170067,67,2015,10/30/2015,Warriors
['Imagine Dragons'],[2040645],0.704,0.611,0.22,100,-6.112,1,2,0.217,0,0.0812,0.0409,0,189467,82,2018,11/9/2018,Natural
['Imagine Dragons'],[2040645],0.299,0.754,0.295,169.373,-4.078,0,5,0.0195,1.30E-06,0.103,0.0732,0,221053,60,2012,9/4/2012,Bleeding Out
['Imagine Dragons'],[2040645],0.553,0.657,0.555,107.889,-8.219,1,1,0.335,0.000648,0.228,0.0405,0,192707,62,2014,9/18/2014,I Bet My Life
['Imagine Dragons'],[2040645],0.483,0.894,0.278,139.858,-3.9,1,9,0.0407,0,0.282,0.223,1,276040,70,2014,1/1/2014,Radioactive
['Imagine Dragons'],[2040645],0.383,0.637,0.0827,177.913,-6.993,1,3,0.0722,0,0.368,0.0703,0,260773,83,2018,11/9/2018,Bad Liar
['Imagine Dragons'],[2040645],0.524,0.679,0.37,142.588,-6.01,0,2,0.131,0,0.201,0.0565,0,230200,61,2014,9/18/2014,I’m So Sorry
['Imagine Dragons'],[2040645],0.635,0.926,0.761,100.048,-5.589,1,0,0.0893,4.53E-06,0.0928,0.151,0,189840,58,2012,9/4/2012,On Top Of The World
['Imagine Dragons'],[2040645],0.472,0.774,0.443,179.942,-5.383,1,3,0.167,0.000278,0.132,0.0824,0,249493,61,2015,10/30/2015,Monster
['Imagine Dragons'],[2040645],0.73,0.782,0.606,120.018,-7.109,0,11,0.411,0.11,0.108,0.0336,0,191267,59,2015,5/4/2015,Shots - Broiler Remix
['Imagine Dragons'],[2040645],0.527,0.82,0.25,120.041,-5.855,1,6,0.00157,1.88E-05,0.0882,0.0325,0,193000,54,2012,9/4/2012,Tiptoe
['Imagine Dragons'],[2040645],0.671,0.537,0.273,104.007,-8.745,1,8,0.0508,0.0259,0.19,0.0358,0,201800,57,2014,9/18/2014,Friction
['Imagine Dragons'],[2040645],0.416,0.459,0.286,164.929,-6.814,0,9,0.0801,0.00653,0.0551,0.0317,0,216813,56,2014,9/18/2014,Gold
['Imagine Dragons'],[2040645],0.346,0.509,0.115,143.437,-7.693,0,1,0.674,7.97E-05,0.0685,0.0514,0,258000,57,2014,9/18/2014,Dream
['Imagine Dragons'],[2040645],0.637,0.887,0.596,157.759,-5.444,0,7,0.707,0.00188,0.326,0.227,0,174507,64,2015,8/27/2015,Roots
['Imagine Dragons'],[2040645],0.516,0.768,0.204,115.005,-4.964,1,9,0.00852,8.49E-06,0.136,0.0362,0,241427,51,2012,9/4/2012,*********
['Imagine Dragons'],[2040645],0.448,0.784,0.236,136.245,-3.686,1,9,0.106,0.000108,0.668,0.0627,0,186813,61,2012,9/4/2012,Radioactive
['Imagine Dragons'],[2040645],0.505,0.71,0.428,89.938,-3.015,1,3,0.19,0.00025,0.329,0.0321,0,175200,64,2012,9/4/2012,Demons
['Imagine Dragons'],[2040645],0.358,0.909,0.0419,129.945,-6.856,0,0,0.0429,0.00468,0.138,0.0949,0,273640,57,2015,10/30/2015,Battle Cry
['Imagine Dragons'],[2040645],0.515,0.867,0.134,129.971,-6.131,1,7,0.0041,7.50E-06,0.076,0.0391,0,248800,49,2012,9/4/2012,Cha-Ching (Till We Grow Older)
['Imagine Dragons'],[2040645],0.656,0.884,0.86,105.009,-4.748,1,2,0.0162,0,0.145,0.0372,0,237987,58,2012,9/4/2012,It's Time
['Imagine Dragons'],[2040645],0.407,0.656,0.39,173.954,-7.088,0,6,0.00746,0.255,0.343,0.0413,0,249347,57,2015,10/30/2015,Who We Are
['Imagine Dragons'],[2040645],0.54,0.761,0.147,100.008,-5.339,1,4,0.0163,0,0.0941,0.0372,0,232907,70,2017,6/23/2017,Walking The Wire
['Imagine Dragons'],[2040645],0.634,0.662,0.244,90.011,-7.543,1,6,0.000479,0.00142,0.111,0.0325,0,210933,70,2018,11/9/2018,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet"""
['Immature'],[771838],0.71,0.519,0.577,117.837,-9.933,1,8,0.165,0.00198,0.0854,0.0363,0,343333,35,1994,1/1/1994,Constantly
['Immature'],[771838],0.584,0.331,0.271,131.741,-9.091,0,4,0.295,8.49E-05,0.115,0.0317,0,271933,32,1995,1/1/1995,Please Don't Go
['Immature'],[771838],0.661,0.626,0.3,139.507,-6.705,0,11,0.0202,0.0152,0.074,0.0253,0,266400,29,1994,1/1/1994,I Don't Mind
['Immature'],[771838],0.701,0.393,0.337,142.106,-10.236,0,9,0.605,3.41E-05,0.109,0.0299,0,253190,40,1994,1/1/1994,Never Lie
['Imogen Heap'],[94792],0.443,0.367,0.469,149.888,-9.165,1,3,0.815,2.34E-06,0.129,0.028,0,180558,45,2005,7/18/2005,Just for Now
['Imogen Heap'],[94792],0.608,0.433,0.682,83.99,-7.289,1,1,0.814,1.23E-06,0.0927,0.0247,0,211747,43,2006,5/2/2006,******** Cars
['Imogen Heap'],[94792],0.805,0.371,0.808,119.974,-10.721,0,7,0.8,0,0.12,0.0352,0,215481,43,2005,7/18/2005,Headlock
['Imogen Heap'],[94792],0.451,0.166,0.0901,121.123,-11.125,1,9,0.909,0,0.19,0.0696,0,268980,66,2005,7/18/2005,Hide and Seek
['Imogen Heap'],[94792],0.609,0.651,0.505,109.981,-9.703,1,1,0.35,2.51E-05,0.0794,0.0302,0,232571,48,2005,7/18/2005,********* and Go
['In Flames'],[96977],0.427,0.93,0.361,170.027,-3.734,0,10,0.0194,0.000844,0.2,0.0592,0,289240,56,2008,4/4/2008,Alias
['In Flames'],[96977],0.318,0.929,0.527,175.047,-4.812,1,1,1.32E-06,0.604,0.265,0.0664,0,207040,49,2000,7/3/2000,Clayman
['In Flames'],[96977],0.514,0.944,0.591,114.044,-4.832,0,10,3.73E-06,0.811,0.264,0.0911,0,246933,49,2000,7/3/2000,Pinball Map
['In Flames'],[96977],0.479,0.892,0.375,92.039,-5.422,0,0,1.47E-05,0.788,0.314,0.0819,0,281840,47,2000,7/3/2000,****** Ride
['In Flames'],[96977],0.438,0.989,0.332,174.012,-2.354,0,10,4.94E-06,0.00198,0.941,0.0959,0,285707,55,2010,5/21/2010,Self vs Self (feat. In Flames)
['In Flames'],[96977],0.509,0.959,0.0803,119.782,-5.578,0,10,0.000328,0.832,0.237,0.0694,0,278653,49,2004,2004,My Sweet Shadow
['In Flames'],[96977],0.517,0.961,0.159,104.747,-5.314,0,10,0.00033,0.321,0.698,0.143,0,225027,49,2004,2004,The Quiet Place
['In Flames'],[96977],0.439,0.981,0.219,157.019,-4.871,1,3,2.01E-05,0.321,0.252,0.127,0,256267,45,1999,5/31/1999,Ordinary Story
['In Flames'],[96977],0.361,0.929,0.0944,149.877,-4.573,0,10,0.000965,0.184,0.131,0.129,0,255653,41,2006,2/3/2006,Come Clarity
['In Flames'],[96977],0.465,0.994,0.324,92.5,-3.94,1,8,8.34E-06,0.000311,0.348,0.121,0,217600,43,1999,5/31/1999,Embody the Invisible
['In Flames'],[96977],0.504,0.723,0.193,114.98,-6.138,0,0,5.60E-05,0.494,0.284,0.0336,0,300680,45,2000,7/3/2000,Satellites and Astronauts
['In Flames'],[96977],0.418,0.835,0.549,104.986,-4.824,0,0,2.33E-06,0.766,0.289,0.0449,0,294867,63,2000,7/3/2000,Only for the Weak
['In Flames'],[96977],0.48,0.908,0.313,95.084,-5.466,0,0,5.45E-06,0.856,0.0932,0.0452,0,220707,58,2002,9/2/2002,Cloud Connected
['In Flames'],[96977],0.445,0.966,0.246,92.413,-5.572,1,8,7.30E-06,0.866,0.307,0.0897,0,298693,54,2002,9/2/2002,Trigger
['In Flames'],[96977],0.452,0.993,0.121,119.926,-4.74,0,10,2.88E-06,0.53,0.152,0.172,0,215200,47,2006,2/3/2006,Take This Life
['Incognito'],[772721],0.658,0.554,0.826,86.808,-14.044,1,9,0.228,0.00521,0.275,0.0335,0,337173,33,1993,1993,Still A Friend Of Mine
['Incognito'],[772721],0.724,0.743,0.773,109.028,-11.594,0,8,0.0907,0.000115,0.0959,0.0321,0,319333,45,1992,6/15/1992,Don't You Worry 'Bout A Thing
['Incubus'],[772745],0.513,0.964,0.6,176.637,-4.638,0,6,0.000371,0.000654,0.0943,0.151,0,199600,42,1997,9/9/1997,Redefine
['Incubus'],[772745],0.811,0.864,0.76,97.967,-6.563,1,5,0.101,0.509,0.0791,0.1,0,229733,42,1999,10/26/1999,Battlestar Scralatchtica
['Incubus'],[772745],0.562,0.626,0.382,97.979,-7.016,0,9,0.0539,0.00161,0.121,0.0244,0,220867,47,2004,2/3/2004,Southern ****
['Incubus'],[772745],0.594,0.785,0.278,130.217,-5.364,1,0,0.145,9.59E-05,0.165,0.0329,0,229800,48,2006,11/28/2006,Oil and Water
['Incubus'],[772745],0.693,0.888,0.762,114.997,-5.621,0,1,0.000842,0.0413,0.0884,0.0947,0,217200,40,1997,9/9/1997,*****
['Incubus'],[772745],0.425,0.94,0.747,152.826,-4.673,1,0,0.000137,0.0013,0.195,0.0654,0,208480,41,1999,10/26/1999,Out from Under
['Incubus'],[772745],0.46,0.654,0.19,141.991,-4.553,1,8,0.322,0.000302,0.142,0.0258,0,259000,46,2004,2/3/2004,Here in My Room
['Incubus'],[772745],0.482,0.937,0.502,140.966,-5.418,1,9,4.57E-05,0.467,0.167,0.0364,0,190973,40,1997,9/9/1997,Favorite Things
