"artist_names","artists_id","danceability","energy","valence","tempo","loudness","mode","key","acousticness","instrumentalness","liveness","speechiness","explicit","duration_ms","popularity","year","release_date","song_title","follower_main_genre"
"'Korn'",112789,0.436,0.932,0.124,109.236,-6.535,1,9,0.00022,0.419,0.131,0.0854,1,272920,44,1998,"8/18/1998","Reclaim My Place","Pop/Rock"
"'Kottonmouth Kings'",104548,0.814,0.867,0.591,100.966,-6.284,1,7,0.0525,0,0.194,0.209,1,251733,37,1998,"1/1/1998","Bump","Pop/Rock"
"'Kottonmouth Kings'",104548,0.846,0.686,0.787,93.119,-7.167,1,5,0.114,0,0.105,0.278,1,266667,35,1998,"1/1/1998","***** Life","Pop/Rock"
"'Kottonmouth Kings'",104548,0.577,0.906,0.55,98.046,-2.986,1,1,0.0279,0,0.624,0.0766,1,222160,37,2002,"1/1/2002","Positive Vibes","Pop/Rock"
"'Kottonmouth Kings'",104548,0.672,0.94,0.519,145.976,-3.914,0,1,0.139,1.75e-06,0.391,0.142,1,252107,49,2002,"1/1/2002","Tangerine Sky","Pop/Rock"
"'Kottonmouth Kings'",104548,0.766,0.948,0.697,95.948,-2.185,0,11,0.126,0,0.745,0.17,1,245373,47,2002,"1/1/2002","*****","Pop/Rock"
"'Kottonmouth Kings'",104548,0.596,0.843,0.36,82.022,-3.025,0,4,0.0172,2.19e-05,0.294,0.0603,1,340467,44,2002,"1/1/2002","Rest Of My Life","Pop/Rock"
"'Kraftwerk'",104714,0.378,0.214,0.121,114.409,-16.044,1,8,0.67,0.794,0.113,0.031,0,340333,36,1975,"1975","Ohm Sweet Ohm - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.91,0.954,0.926,125.119,-6.75,0,0,0.269,0.449,0.0948,0.0598,0,375320,37,1977,"1977","Showroom Dummies - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.805,0.896,0.16,108.136,-8.893,1,1,0.0421,0.81,0.0591,0.0605,0,179080,28,1986,"1986","Boing Boom Tschak - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.294,0.284,0.37,68.233,-24.113,0,4,0.878,0.0561,0.0753,0.15,0,242613,33,1974,"1974","***************** - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.359,0.427,0.0594,77.484,-12.101,1,2,0.438,0.375,0.196,0.031,0,351067,37,1975,"1975","Radioland - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.202,0.88,0.649,80,-10.887,1,8,0.0351,0.922,0.198,0.151,0,280320,36,1975,"1975","Airwaves - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.814,0.718,0.592,107.236,-11.228,0,10,0.00615,0.933,0.104,0.0852,0,131693,36,1977,"1977","Metal on Metal - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.772,0.98,0.642,127.364,-5.522,1,3,0.0298,0.528,0.245,0.0508,0,230200,27,1986,"1986","The Telephone **** - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.664,0.913,0.647,133.971,-8.424,0,0,0.0866,0.892,0.305,0.0469,0,312760,51,2003,"2003","Tour de France - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.39,0.145,0.0644,107.783,-17.535,1,2,0.413,0.271,0.351,0.0469,0,225920,32,1974,"1974","Mitternacht - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.515,0.335,0.0623,210.131,-27.063,0,10,0.0253,0.401,0.0787,0.136,0,67640,35,1975,"1975","Geiger Counter - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.645,0.536,0.504,144.766,-12.314,1,7,0.214,0.435,0.226,0.0374,0,222147,35,1975,"1975","Antenna - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.808,0.907,0.559,108.162,-9.496,0,1,0.0852,0.737,0.329,0.0608,0,461600,26,1986,"1986","Techno Pop - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.741,0.207,0.688,111.386,-17.144,1,7,0.897,0.497,0.0809,0.106,0,55333,32,1977,"1977","Endless Endless - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.791,0.916,0.389,108.183,-11.753,0,11,0.00393,0.43,0.172,0.138,0,344480,24,1986,"1986","Musique Non Stop - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.331,0.273,0.035,90.906,-14.131,0,1,0.987,0.124,0.192,0.0365,0,87147,30,1975,"1975","Uranium - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.54,0.273,0.625,105.462,-17.38,1,1,0.359,0.885,0.195,0.377,0,77160,29,1975,"1975","News - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.225,0.139,0,62.906,-17.387,0,5,0.971,0.68,0.26,0.136,0,39147,29,1975,"1975","Intermission - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.694,0.433,0.0863,67.506,-17.071,0,10,0.571,0,0.349,0.353,0,54827,29,1975,"1975","The Voice of Energy - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.506,0.335,0.073,110.077,-12.673,1,1,0.988,0.915,0.331,0.0365,0,134107,29,1975,"1975","Transistor - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.374,0.312,0.15,119.396,-15.073,1,6,0.000564,0,0.384,0.0547,0,213520,29,1975,"1975","Radio Stars - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.879,0.833,0.789,130.152,-8.376,0,4,0.0384,0.00721,0.293,0.0627,0,411400,21,1986,"1986","**** Object - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.333,0.497,0.113,81.681,-15.606,1,2,0.105,0.872,0.129,0.0366,0,1367093,52,1974,"1974","******** - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.708,0.683,0.463,123.602,-7.768,0,4,0.00122,0.643,0.121,0.0344,0,220533,60,1978,"1978","The Model - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.713,0.622,0.516,124.693,-11.466,0,5,0.802,0.845,0.0944,0.0299,0,439440,41,1981,"1981","Computer Love - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.806,0.765,0.353,115.023,-9.665,0,2,0.0236,0.617,0.148,0.0583,0,372760,52,1978,"1978","The Robots - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.857,0.459,0.964,135.863,-13.375,1,8,0.628,0.726,0.104,0.0518,0,296800,39,1981,"1981","Pocket Calculator - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.583,0.666,0.11,121.709,-11.702,0,9,0.0917,0.993,0.281,0.0307,0,401253,50,1975,"1975","Radioactivity - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.878,0.611,0.718,107.65,-12.221,1,1,0.0559,0.838,0.0527,0.118,0,397373,44,1977,"1977","Trans-Europe Express - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.799,0.553,0.354,129.247,-14.286,1,7,0.299,0.184,0.369,0.065,0,200333,35,1981,"1981","Numbers - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.527,0.751,0.135,123.491,-8.764,1,8,0.0412,0.798,0.644,0.0361,0,357107,45,1978,"1978","******** - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.71,0.978,0.661,104.753,-9.017,1,4,0.0551,0.9,0.272,0.0382,0,532533,44,1978,"1978","Neon Lights - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.77,0.464,0.419,110.387,-11.391,1,11,0.0408,0.649,0.199,0.0571,0,581027,41,1977,"1977","Europe Endless - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.564,0.795,0.49,122.719,-9.391,0,5,0.00118,0.781,0.137,0.0311,0,361107,42,1978,"1978","Metropolis - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.513,0.818,0.775,129.075,-11.358,0,4,0.691,0.0581,0.332,0.0965,0,204667,31,1981,"1981","Computer World * - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.931,0.342,0.829,129.483,-12.472,0,2,0.81,0.854,0.145,0.0613,0,306200,31,1981,"1981","Computer World - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.392,0.524,0.291,134.404,-13.697,1,0,0.00014,0.106,0.116,0.0331,0,331147,35,1974,"1974","Kometenmelodie * - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.49,0.774,0.808,89.371,-10.854,1,1,0.0419,0.708,0.175,0.0573,0,332333,40,1978,"1978","The Man Machine - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.789,0.653,0.951,120.747,-10.073,1,8,0.57,0.774,0.0653,0.0742,0,256467,29,1981,"1981","It's More Fun to Compute - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.545,0.607,0.304,120.658,-11.318,1,1,0.192,0.887,0.19,0.0566,0,380920,29,1981,"1981","Home Computer - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.236,0.192,0.0343,69.72,-18.919,1,0,0.151,0.856,0.0618,0.0409,0,401987,34,1974,"1974","Kometenmelodie * - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.514,0.73,0.562,189.248,-12.223,1,4,0.499,0.502,0.314,0.0674,0,476493,38,1977,"1977","The Hall of Mirrors - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.815,0.626,0.594,107.448,-11.168,1,1,0.217,0.817,0.691,0.0469,0,293707,38,1977,"1977","Abzug - **** Remaster","Electronic"
"'Kraftwerk'",104714,0.551,0.297,0.641,111.852,-15.397,1,2,0.928,0.85,0.118,0.039,0,266253,38,1977,"1977","Franz Schubert - **** Remaster","Electronic"
"'Kreator'",103324,0.515,0.942,0.481,92.52,-8.789,1,9,0.000342,0.227,0.0945,0.0385,0,195880,43,1990,"11/6/1990","People of the Lie","Pop/Rock"
"'Kreator'",103324,0.287,0.988,0.183,109.278,-5.89,1,0,0.00778,0.0556,0.0998,0.103,0,284973,40,1989,"1989","Extreme Aggression","Pop/Rock"
"'Kreator'",103324,0.241,0.939,0.319,100.312,-6.53,0,11,1.42e-05,0.0481,0.246,0.15,0,249333,38,1986,"11/1/1986","Pleasure to ****","Pop/Rock"
"'Kreator'",103324,0.258,0.964,0.261,125.591,-5.719,1,7,2.63e-05,0.00759,0.282,0.218,0,250227,45,1986,"4/1/1986","Pleasure to ****","Pop/Rock"
"'Kris Kristofferson'",774588,0.419,0.152,0.398,87.669,-15.269,1,0,0.647,0.000214,0.161,0.028,0,202067,24,1970,"1/1/1970","For the Good Times","Country"
"'Kris Kristofferson'",774588,0.537,0.491,0.819,95.271,-15.353,1,7,0.133,0,0.0835,0.0255,0,149053,30,1972,"11/1/1972","Jesus Was a Capricorn (Owed to John Prine)","Country"
"'Kris Kristofferson'",774588,0.473,0.144,0.322,78.133,-19.628,1,2,0.861,1.14e-05,0.378,0.0297,0,182107,32,1971,"1971","When I Loved Her","Country"
"'Kris Kristofferson'",774588,0.647,0.219,0.44,99.209,-12.808,1,0,0.883,3.05e-05,0.11,0.0286,0,216440,22,1970,"1/1/1970","Just the Other Side of Nowhere","Country"
"'Kris Kristofferson'",774588,0.546,0.447,0.82,166.581,-9.578,1,0,0.394,0,0.11,0.0344,0,157027,21,1970,"1/1/1970","The Law Is for Protection of the People","Country"
"'Kris Kristofferson'",774588,0.558,0.519,0.516,77.704,-8.686,1,5,0.671,0,0.119,0.032,0,163267,20,1970,"1/1/1970","Blame It On the Stones","Country"
"'Kris Kristofferson'",774588,0.634,0.817,0.725,94.722,-7.585,1,5,0.215,0,0.956,0.0526,0,178800,28,1976,"1976-11","********** Acres","Country"
"'Kris Kristofferson'",774588,0.579,0.3,0.594,133.429,-13.39,1,4,0.79,9.14e-06,0.188,0.0292,0,260133,51,2004,"2/15/2004","Me and Bobby McGee","Country"
"'Kris Kristofferson'",774588,0.412,0.766,0.725,116.232,-8.554,1,2,0.00643,0.00216,0.0808,0.0329,0,210707,27,1976,"1976-11","Crippled Crow","Country"
"'Kris Kristofferson'",774588,0.515,0.223,0.441,71.502,-13.975,0,9,0.531,9.82e-06,0.148,0.0337,0,175400,18,1970,"1/1/1970","Duvalier's Dream","Country"
"'Kris Kristofferson'",774588,0.576,0.23,0.54,77.877,-13.341,1,7,0.838,1.15e-05,0.114,0.0296,0,196467,18,1970,"1/1/1970","Darby's Castle","Country"
"'Kris Kristofferson'",774588,0.404,0.121,0.522,69.691,-20.856,1,9,0.569,1.8e-05,0.114,0.0378,0,185480,24,1971,"1971","Jody and the Kid","Country"
"'Kris Kristofferson'",774588,0.477,0.178,0.271,98.806,-17.429,1,0,0.739,0.000116,0.112,0.0289,0,202600,24,1971,"1971","Good Christian Soldier","Country"
"'Kris Kristofferson'",774588,0.687,0.352,0.615,96.99,-14.317,1,2,0.45,0,0.172,0.028,0,191787,21,1972,"2/15/1972","Josie","Country"
"'Kris Kristofferson'",774588,0.523,0.284,0.486,79.527,-14.147,1,9,0.524,8.96e-05,0.114,0.0379,0,270800,47,2004,"2/15/2004","Sunday Mornin' Comin' Down","Country"
"'Kris Kristofferson'",774588,0.578,0.293,0.589,133.399,-13.89,1,4,0.771,6.93e-06,0.186,0.0287,0,260027,46,1970,"1/1/1970","Me and Bobby McGee","Country"
"'Kris Kristofferson'",774588,0.515,0.263,0.519,78.904,-15.13,1,9,0.474,0.000138,0.111,0.0383,0,270707,43,1970,"1/1/1970","Sunday Mornin' Comin' Down","Country"
"'Kris Kristofferson'",774588,0.602,0.338,0.778,81.434,-13.33,1,0,0.356,0.000183,0.0665,0.0273,0,141640,40,1970,"1/1/1970","Help Me Make It Through the *****","Country"
"'Kris Kristofferson'",774588,0.426,0.132,0.307,81.642,-16.651,1,7,0.64,0,0.262,0.026,0,206960,46,1972,"11/1/1972","Why Me","Country"
"'Kris Kristofferson'",774588,0.438,0.216,0.374,80.19,-16.288,1,0,0.723,0.000314,0.0963,0.0302,0,228000,45,1971,"1971","Loving Her Was Easier (Than Anything I'll Ever Do ******","Country"
"'Kris Kristofferson'",774588,0.486,0.59,0.791,105.832,-15.18,1,0,0.381,2.41e-06,0.0914,0.0379,0,154013,41,1972,"2/15/1972","Gettin' By, High and Strange","Country"
"'Kris Kristofferson'",774588,0.549,0.207,0.499,76.64,-16.409,1,2,0.601,2.58e-06,0.0897,0.0348,0,217213,40,1972,"2/15/1972","Border Lord","Country"
"'Kris Kristofferson'",774588,0.732,0.45,0.813,130.016,-15.325,1,0,0.246,4.81e-05,0.135,0.0269,0,211653,42,1976,"7/1/1976","If You Don't Like Hank Williams","Country"
"'Kris Kristofferson'",774588,0.59,0.401,0.163,77.8,-9.067,1,7,0.153,0.00199,0.101,0.0255,0,319973,52,1999,"8/20/1999","Sunday Morning Coming Down","Country"
"'Kris Kristofferson'",774588,0.621,0.185,0.592,83.545,-19.088,1,2,0.754,0,0.215,0.0344,0,189547,39,1971,"1971","The Pilgrim, Chapter 33","Country"
"'Kris Kristofferson'",774588,0.513,0.259,0.614,95.939,-19.539,1,7,0.93,7.57e-06,0.146,0.161,0,281733,30,1970,"1/1/1970","To Beat the Devil","Country"
"'Kris Kristofferson'",774588,0.33,0.249,0.391,81.347,-13.933,1,0,0.635,9.97e-06,0.174,0.0327,0,214733,30,1970,"1/1/1970","Casey's Last Ride","Country"
"'Kris Kristofferson'",774588,0.581,0.284,0.579,127.552,-14.769,1,3,0.602,0,0.267,0.0338,0,257760,36,1971,"1971","The Silver Tongued Devil and I","Country"
"'Kris Kristofferson'",774588,0.733,0.617,0.851,106.385,-10.223,1,9,0.228,0,0.093,0.0291,0,178467,25,1970,"1/1/1970","Best of All Possible Worlds","Country"
"'Krishna Das'",774983,0.142,0.219,0.0797,84.479,-13.35,1,8,0.577,0.286,0.106,0.0341,0,336960,52,2003,"8/26/2003","Mere Gurudev","New Age"
"'Krishna Das'",774983,0.26,0.747,0.31,148.412,-7.796,1,0,0.0887,0.000233,0.0686,0.0571,0,838560,54,2001,"2001","Baba Hanuman","New Age"
"'Kristin Chenoweth'",108249,0.559,0.572,0.369,85.09,-4.794,0,7,0.61,0,0.118,0.0373,0,224627,59,2015,"1/1/2015","Evil Like Me","Vocal"
"'Kristin Chenoweth'",108249,0.448,0.23,0.269,75.806,-9.065,1,11,0.851,8.92e-06,0.112,0.0287,0,193640,47,2011,"9/9/2011","******* and Daughters","Vocal"
"'Kristin Chenoweth'",108249,0.269,0.479,0.211,78.072,-7.555,1,9,0.689,0.000192,0.116,0.0602,0,400533,47,2013,"1/1/2013","No One Mourns The Wicked - From ""Wicked"" Original Broadway Cast **************","Vocal"
"'Kristin Chenoweth'",108249,0.763,0.323,0.716,102.757,-12.272,1,9,0.648,0,0.596,0.418,0,176333,44,1999,"3/9/1999","My New Philosophy","Vocal"
"'Kristin Chenoweth'",108249,0.715,0.227,0.535,88.864,-12.692,1,0,0.778,0,0.148,0.172,0,224387,53,2013,"1/1/2013","Popular - From ""Wicked"" Original Broadway Cast **************","Vocal"
"'Kristinia DeBarge'",1061368,0.777,0.82,0.651,119.987,-3.211,0,1,0.00505,2.6e-05,0.142,0.0471,0,208133,49,2009,"1/1/2009","Goodbye","R&B"
"'Krokus'",105685,0.325,0.851,0.439,102.976,-12.043,1,4,0.00254,0,0.595,0.0485,0,242000,30,1984,"12/3/1984","Ballroom Blitz - Live","Pop/Rock"
"'Krokus'",105685,0.202,0.908,0.372,207.127,-9.707,1,9,7e-04,0,0.619,0.0689,0,239267,33,1989,"8/28/1989","Ballroom Blitz - Remastered","Pop/Rock"
"'Krokus'",105685,0.508,0.707,0.746,166.786,-12.547,1,9,0.00992,0.859,0.0788,0.0386,0,283200,29,1989,"8/28/1989","Stayed Awake All *****","Pop/Rock"
"'Krokus'",105685,0.658,0.603,0.736,122.174,-7.968,1,7,0.0551,0.000472,0.0483,0.0358,0,281600,30,1989,"8/28/1989","Our Love","Pop/Rock"
"'Krokus'",105685,0.67,0.481,0.775,122.398,-11.894,1,7,0.117,4.34e-06,0.0433,0.0337,0,280333,27,1984,"12/3/1984","Our Love","Pop/Rock"
"'Krokus'",105685,0.443,0.439,0.826,76.636,-13.96,0,8,0.0043,0.0703,0.0993,0.0316,0,351467,36,1980,"1980","Tokyo ******","Pop/Rock"
"'Krokus'",105685,0.581,0.572,0.881,125.278,-10.976,1,9,0.0125,0.00123,0.0299,0.0299,0,199040,37,1980,"1980","Bedside Radio","Pop/Rock"
"'Krokus'",105685,0.403,0.833,0.363,100.86,-11.239,1,9,0.00353,0.284,0.428,0.0381,0,250360,27,1983,"1983","***** Wolf - Remastered","Pop/Rock"
"'Krokus'",105685,0.451,0.715,0.57,160.677,-13.183,1,9,0.000573,0.75,0.135,0.0386,0,234160,24,1983,"1983","Ready To Burn","Pop/Rock"
"'Krokus'",105685,0.475,0.576,0.524,96.378,-13.059,1,9,0.0218,0.0221,0.391,0.0312,0,397773,54,1983,"1983","Screaming in the *****","Pop/Rock"
"'Krokus'",105685,0.562,0.723,0.88,143.593,-11.947,1,9,0.0556,0,0.533,0.0324,0,241827,37,1984,"12/3/1984","Midnite Maniac","Pop/Rock"
"'Krokus'",105685,0.442,0.744,0.244,128.002,-10.347,1,2,0.00138,0.651,0.166,0.0574,0,312760,38,1982,"5/23/1982","Long Stick Goes Boom","Pop/Rock"
"'Krokus'",105685,0.569,0.693,0.713,83.598,-12.82,1,9,0.00686,0.85,0.0906,0.038,0,282373,35,1983,"1983","Stayed Awake All *****","Pop/Rock"
"'Krokus'",105685,0.509,0.796,0.652,143.664,-11.728,1,2,0.00048,0.46,0.161,0.0359,0,254840,34,1983,"1983","Eat The Rich","Pop/Rock"
"'Krokus'",105685,0.561,0.956,0.209,125.316,-11.568,0,4,0.000283,0.618,0.0882,0.0639,0,270333,33,1983,"1983","Headhunter","Pop/Rock"
"'Kruder & Dorfmeister'",107227,0.585,0.545,0.652,167.858,-14.796,0,6,0.12,0.856,0.353,0.0931,0,380787,47,1996,"8/19/1996","Black Baby (DJ-KiCKS)","Electronic"
"'Kruder & Dorfmeister'",107227,0.711,0.298,0.217,172.453,-21.713,1,1,0.386,0.624,0.173,0.0872,0,367493,38,1993,"9/12/1993","Original Bedroom Rockers","Electronic"
"'Kruder & Dorfmeister'",107227,0.714,0.374,0.444,87.936,-16.312,1,5,0.249,0.848,0.118,0.0513,0,381240,39,1993,"9/12/1993","**** ****, Pt. * & *","Electronic"
"'Kruder & Dorfmeister'",107227,0.783,0.411,0.85,100.897,-19.591,0,8,0.0973,0.697,0.0599,0.087,0,386267,47,1993,"9/12/1993","High Noon","Electronic"
"'KT Tunstall'",862855,0.501,0.684,0.369,80.039,-5.368,1,2,0.485,0,0.083,0.0302,0,214560,56,2005,"1/1/2005","Other Side Of The World","Pop/Rock"
"'KT Tunstall'",862855,0.587,0.767,0.664,100.38,-5.713,1,0,0.225,0,0.112,0.0449,0,201707,68,2005,"1/1/2005","Suddenly I See","Pop/Rock"
"'KT Tunstall'",862855,0.748,0.786,0.917,104.833,-7.788,0,4,0.328,0,0.34,0.0641,0,172373,64,2005,"1/1/2005","Black Horse And The Cherry Tree","Pop/Rock"
"'Kula Shaker'",776408,0.19,0.687,0.296,196.568,-6.879,0,11,0.0576,0.145,0.33,0.0565,0,305827,38,1992,"1992","Ballad Of A Thin Man","Pop/Rock"
"'Kula Shaker'",776408,0.484,0.852,0.806,117.792,-6.83,1,8,0.000251,1.05e-06,0.0761,0.0451,0,174787,52,1992,"1992","Hush","Pop/Rock"
"'Kurt Elling'",777054,0.371,0.0884,0.158,87.441,-18.251,1,3,0.856,0,0.101,0.0376,0,262027,51,2001,"1/1/2001","Moonlight ********","Vocal"
"'Kurt Vile'",1988927,0.496,0.592,0.542,93.603,-9.164,0,9,0.106,0.717,0.0787,0.0444,0,415720,56,2015,"9/25/2015","Lost my Head there","Pop/Rock"
"'Kurt Vile'",1988927,0.379,0.782,0.549,101.698,-8.163,1,11,0.0472,0.748,0.265,0.0358,0,570733,59,2013,"4/8/2013","Wakin on a Pretty Day","Pop/Rock"
"'Kurt Vile'",1988927,0.566,0.664,0.764,91.117,-9.081,1,8,0.0928,0.305,0.0903,0.0281,0,298760,64,2015,"9/25/2015","Pretty ******","Pop/Rock"
"'Kygo'",3314964,0.621,0.551,0.222,105.052,-7.89,1,7,0.486,0,0.115,0.0474,0,233133,63,2016,"5/13/2016","Carry Me (feat. Julia Michaels)","Electronic"
"'Kygo'",3314964,0.618,0.66,0.408,105,-8.14,0,11,0.0292,2.07e-06,0.325,0.0372,0,210944,71,2019,"5/23/2019","Not Ok","Electronic"
"'Kygo'",3314964,0.611,0.649,0.353,123.002,-6.968,1,1,0.15,1.53e-05,0.105,0.058,0,215361,69,2020,"5/29/2020","I'll Wait","Electronic"
"'Kygo'",3314964,0.63,0.826,0.239,116.039,-4.798,1,0,0.356,6.98e-06,0.136,0.0449,0,175326,69,2020,"5/29/2020","Follow","Electronic"
"'Kygo'",3314964,0.736,0.449,0.487,147.971,-7.956,0,10,0.506,6.63e-05,0.117,0.0633,0,202280,66,2017,"9/21/2017","This Town (feat. Sasha Sloan)","Electronic"
"'Kygo'",3314964,0.636,0.6,0.476,100.051,-6.964,1,6,0.211,0,0.141,0.0288,0,214827,66,2017,"11/3/2017","Sunrise (feat. Jason Walker)","Electronic"
"'Kygo'",3314964,0.679,0.511,0.451,90.99,-8.289,0,6,0.376,0,0.251,0.0729,0,189750,69,2020,"5/29/2020","Don't Give Up on Love","Electronic"
"'Kygo'",3314964,0.556,0.431,0.286,99.681,-9.631,1,4,0.265,1.22e-06,0.0922,0.0551,1,186325,68,2020,"5/29/2020","Hurting","Electronic"
"'Kygo'",3314964,0.686,0.678,0.338,105.005,-8.063,1,10,0.623,0.719,0.0971,0.0425,0,289987,61,2015,"2/10/2015","ID - Ultra Music Festival Anthem","Electronic"
"'Kygo'",3314964,0.424,0.402,0.199,82.002,-10.652,1,9,0.646,5.11e-06,0.104,0.0617,0,202466,68,2020,"5/29/2020","Only Us","Electronic"
"'Kygo'",3314964,0.614,0.814,0.345,128.024,-9.731,0,9,0.296,0.382,0.0645,0.0515,0,364818,56,2013,"5/15/2013","Epsilon - Original Mix","Electronic"
"'Kygo'",3314964,0.648,0.736,0.378,103.027,-7.948,1,8,0.0444,0.000137,0.171,0.0385,0,239465,63,2016,"5/13/2016","Stay (feat. Maty Noyes)","Electronic"
"'Kygo'",3314964,0.679,0.576,0.348,154.09,-6.609,0,4,0.261,0.000113,0.366,0.0402,0,236683,60,2015,"7/31/2015","Nothing Left (feat. Will Heard)","Electronic"
"'Kygo'",3314964,0.673,0.596,0.19,123.969,-7.891,1,10,0.166,0,0.11,0.0354,0,208567,68,2019,"2/14/2019","Think About You","Electronic"
"'Kygo'",3314964,0.55,0.689,0.408,99.904,-7.76,0,3,0.0498,0,0.207,0.094,0,224487,64,2016,"4/1/2016","Raging (feat. Kodaline)","Electronic"
"'Kygo'",3314964,0.47,0.422,0.218,149.505,-7.474,1,5,0.177,0.000216,0.0879,0.0522,0,230961,60,2016,"3/18/2016","Fragile","Electronic"
"'Kygo'",3314964,0.537,0.441,0.103,104.601,-10.65,0,9,0.782,6.34e-05,0.118,0.0821,0,183107,60,2016,"5/13/2016","For What It's Worth (feat. Angus & Julia Stone)","Electronic"
"'Kygo'",3314964,0.486,0.652,0.391,113.055,-7.226,0,11,0.408,6.63e-05,0.077,0.052,0,273684,77,2016,"5/13/2016","Firestone (feat. Conrad Sewell)","Electronic"
"'Kygo'",3314964,0.64,0.635,0.475,100.034,-7.565,0,8,0.271,0,0.319,0.226,0,223187,75,2016,"5/13/2016","Stole the Show","Electronic"
"'Kygo'",3314964,0.693,0.575,0.492,117.999,-6.998,1,9,0.374,0,0.252,0.0801,0,211362,79,2018,"10/26/2018","Happy Now","Electronic"
"'Kygo'",3314964,0.715,0.635,0.39,112.887,-6.591,1,7,0.127,0,0.0862,0.0791,0,198635,81,2020,"4/17/2020","Freedom","Electronic"
"'Kygo'",3314964,0.648,0.736,0.378,103.027,-7.948,1,8,0.0444,0.000137,0.171,0.0385,0,239465,67,2015,"12/4/2015","Stay (feat. Maty Noyes)","Electronic"
"'Kygo'",3314964,0.629,0.539,0.316,109.885,-7.006,0,7,0.166,0,0.189,0.063,0,193747,76,2020,"5/22/2020","The Truth","Electronic"
"'Kygo'",3314964,0.674,0.678,0.465,99.985,-8.452,0,10,0.59,0.222,0.051,0.0406,0,399013,62,2014,"3/14/2014","Cut Your Teeth - Kygo Remix","Electronic"
"'Kygo'",3314964,0.631,0.661,0.698,174.031,-5.5,0,5,0.227,1.43e-06,0.166,0.0999,0,178333,62,2015,"8/14/2015","Coming Over (feat. James Hersey)","Electronic"
"'Kygo'",3314964,0.643,0.719,0.394,119.973,-5.535,1,1,0.414,0,0.0744,0.11,0,217247,71,2020,"5/29/2020","Feels Like Forever","Electronic"
"'Kygo'",3314964,0.511,0.635,0.381,111.329,-6.591,1,7,0.127,0,0.0866,0.116,0,198635,71,2020,"5/29/2020","Freedom","Electronic"
"'Kygo'",3314964,0.677,0.497,0.419,99.137,-5.763,1,5,0.152,0,0.0911,0.0809,0,236853,72,2017,"9/21/2017","Stargazing","Electronic"
"'Kygo'",3314964,0.584,0.607,0.374,117.817,-6.605,1,11,0.426,0,0.101,0.0356,0,194827,76,2019,"12/6/2019","Family","Electronic"
"'Kygo'",3314964,0.614,0.709,0.269,123.843,-5.742,0,11,0.0349,0,0.0904,0.0428,0,217766,72,2020,"5/29/2020","Beautiful","Electronic"
"'Kygo'",3314964,0.693,0.739,0.675,99.976,-6.682,0,0,0.164,1.66e-06,0.0906,0.0388,0,202053,70,2020,"5/29/2020","Could You Love Me","Electronic"
"'Kygo'",3314964,0.708,0.6,0.604,112.995,-7.099,0,2,0.177,0.119,0.0578,0.0407,0,341947,60,2014,"6/6/2014","Miami ** - Kygo Remix","Electronic"
"'Kygo'",3314964,0.68,0.772,0.376,105.005,-5.995,1,10,0.535,0.0153,0.147,0.0416,0,244510,65,2015,"9/4/2015","Here for You (feat. Ella Henderson)","Electronic"
